Zip Code,Audi A3 Plug In,Audi A7 Plug In,Audi A8 Plug In,Audi Q5 Plug In,Audi e-tron,Audi e-tron GT,Audi e-tron Sportback,Azure Transit Connect,BMW 3-Series Plug in,BMW 5-Series Plug in,BMW 7-Series Plug in,BMW X3,BMW X5,BMW i3,BMW i3 REx,BMW i4,BMW i8,BMW iX,Bentley Bentayga Hybrid,Bentley Flying Spur Hybrid,Cadillac CT6,Cadillac ELR,Chevrolet Bolt EUV,Chevrolet Bolt EV,Chevrolet Spark,Chevrolet Volt,Chrysler Pacifica,Coda EV,E-Ride EXV,Ferrari SF90 Stradale,Fiat 500e,Fisker Karma,Ford C-Max Energi,Ford E-Transit,Ford Escape Plug-in Hybrid,Ford F-150 Lightning,Ford Focus EV,Ford Fusion Energi,Ford Mustang Mach-E,Ford Ranger,Ford Think Neighbor,GEM NEV,Genesis GV60 EV,Honda Accord Plug In,Honda Clarity BEV,Honda Clarity Plug In,Hummer Hummer EV SUT,Hyundai Ioniq 5,Hyundai Ioniq EV,Hyundai Ioniq Plug In,Hyundai Kona Electric,Hyundai Santa Fe Plug In,Hyundai Sonata Plug In,Hyundai Tucson Plug In,Jaguar I-Pace,Jeep Wrangler 4xe,Karma Revero,Kia EV6,Kia Niro EV,Kia Niro Plug In,Kia Optima Plug In,Kia Sorrento Plug In,Kia Soul EV,Land Rover Range Rover Plug In,Lexus NX 450h+,Lincoln Aviator Plug In,Lincoln Corsair,Lucid Air,Mclaren P1,Mercedes B-Class Electric,Mercedes C350e Plug In,Mercedes EQS,Mercedes GLC 350e Hybrid,Mercedes GLE55e,Mercedes S550e,Mercedes S560e,Miles ZX40ST,Mini Countryman Plug In,Mini Hardtop 2 Door EV,Mitsubishi Outlander Plug In,Mitsubishi i,New Flyer Xcelsior CHARGE,Nissan Leaf,Polestar 2,Porsche 918 Spyder,Porsche Cayenne S E-Hybrid,Porsche Panamera S E-Hybrid,Porsche Taycan,Rivian EDV,Rivian R1T,Smart forTwo EV,Smart forTwo EV Cabrio,Smith EV,Subaru Crosstrek Hybrid,Subaru Solterra,Tesla Model 3,Tesla Model S,Tesla Model X,Tesla Model Y,Tesla Roadster,Toyota Prius Plug-in,Toyota Prius Prime,Toyota RAV4 EV,Toyota RAV4 Prime,Volkswagen ID.4,Volkswagen e-Golf,Volvo C40 Recharge,Volvo S60 Plug In,Volvo S90 Plug In,Volvo V60 Plug In,Volvo XC40 Recharge,Volvo XC60 Plug In,Volvo XC90 Plug In,Wheego Life,Workhorse E-GEN Van,Grand Total
77380,,,,,2,,,,2,3,,1,4,3,4,,3,,,,,,,6,,10,4,,,,1,,,1,1,3,,2,2,,,1,,,,1,,,,1,,1,,,1,5,,,,,,1,,1,2,,,,,,,2,1,,,,,1,,1,,,2,,,7,,4,,3,1,,,,,79,39,16,44,,,7,,2,3,,,,,,1,,4,,,283
77381,1,,,1,2,2,,,4,2,,2,5,6,,1,1,,,,,,,1,,15,7,,,,2,,1,,,,,4,5,,,1,,,,6,,5,,,,,,,3,3,,,,2,,,,1,2,,,,,,,1,1,,1,,,3,1,2,,,9,,,5,2,2,,1,3,,,,,109,49,25,74,,1,5,1,3,4,,,,,,1,4,6,,,398
77382,,,,1,5,,2,,2,7,,3,4,1,5,1,5,,,,,,,7,,5,8,,,,,,3,1,,,,4,7,,,2,,,,1,,1,,1,,,2,,1,6,,3,1,2,,,,2,1,,,1,,,,3,,1,,,,,,,,,13,2,,5,2,6,,,,,,,,155,53,27,90,,3,11,,2,8,,1,,,,,3,3,,,483
77383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
77384,,,,1,2,,,,,1,,,1,1,3,,,,,,,,1,2,,2,4,,,,,1,1,1,,,,2,5,,,,,,,3,,1,,,,,1,,,4,,1,1,,1,1,,,1,1,,,,,,,,,,,,1,,,,,5,1,,3,,1,,,,,,,,62,15,10,36,1,1,1,,1,1,,,,,,,,,,,182
77385,,,,,,,,,1,1,,3,2,,3,,,,,,,,,1,1,5,5,,,,,,,,,,,4,4,,,,,,,1,,,,,1,,,,1,4,,,,1,,1,,,,,,,,,,,,,,,,,3,,,,8,1,,,,,,,,,,,,49,12,8,33,,,1,,2,,1,,,,,,,,,,157
77386,,,,1,4,1,2,,8,6,,,3,1,3,,2,,,,,2,2,5,1,21,128,,,,2,,2,,2,3,,9,15,,,,,,,3,1,4,,,,,2,,,18,,3,9,2,1,,,,1,2,1,,,,,,1,,,,,,2,14,,,17,3,1,3,1,6,,4,1,,,1,,142,59,19,87,,,8,,5,1,,1,1,1,,,1,2,,,651
77387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2
77388,,,,,4,,,,5,1,,,3,1,3,,1,,,,,1,,4,1,9,4,1,,,,,2,1,,,1,3,2,,,,,,,1,,1,,,,,,,,4,,,,,1,,1,,1,2,1,,,,,,,,,,,,,3,,,7,,,2,1,1,,1,1,,,,,55,18,8,26,,,6,,1,1,,,,,,1,1,,,,192
77389,,,,1,3,,2,,2,3,1,1,4,,2,1,1,,,,,1,,5,,6,11,,,,3,,,,,,,5,7,,,,,,,2,1,1,,1,,,,,,6,,,2,2,,,,,1,1,1,,,,,1,1,,1,,,1,,1,,,5,1,,6,4,7,,2,,,,,,121,36,21,51,,,5,,1,4,,,,1,,,5,4,,,356
77396,1,,,,1,,,,2,5,,,2,,3,,1,,,,,1,,4,,5,1,,,,,,,1,,,,9,3,,,,,,,,,1,,,,,,,,6,,2,,,,1,,,1,3,,,,,1,,,,,,,,,,,,3,,,1,1,,,,,,,,,49,8,13,16,,,1,,,2,1,,,,,1,,,,,150
77398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2
77399,,,,,,,,,,,,,2,1,,,,,,,,1,,2,,3,,,,,,,3,,1,,,2,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,6,4,1,8,,,6,,2,,,,,,,,,,,,48
77401,,,,1,12,1,1,,1,6,,2,7,2,3,,1,,,,,,,5,,11,7,,,,1,,,,,,,2,2,,,,,,,2,,1,,,,,,,1,8,,2,,2,,,,,1,,,,,,,2,,1,,,,,,,1,,6,1,,6,,17,,1,,,,1,,113,111,43,67,,,4,,2,1,,1,1,,,2,,10,,,473
77402,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77405,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77406,,,,2,5,,2,,4,4,1,,2,1,3,,2,,,,,1,1,5,,13,7,,,,1,,3,1,,1,1,5,19,,,,,,,3,2,1,,,,,,,,9,,2,2,1,,1,1,1,1,4,,,,1,,1,,,,,,,,1,,,21,3,,4,2,6,,4,1,,,,,126,34,32,92,,4,2,,6,2,,,,1,,,3,1,,,459
77407,,,,3,4,2,5,,2,1,,2,5,1,6,1,4,2,,,,,1,5,,11,8,,,,,,1,,,1,,3,11,,,,,,,4,,7,1,,,,,,,9,1,5,2,,,1,,,1,4,,,,1,,3,,,1,,,,,,,,27,,,1,1,10,,,2,,,,,234,66,37,174,,1,5,,4,5,1,3,1,,,2,1,4,,,698
77414,,,,,,,1,,1,,,,,,,,,,,,,,,1,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,6,2,,,,,,,,,,,,,,,,,,,16
77417,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3
77418,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,5,3,,4,,,1,,1,,,,,,,,,,,,20
77420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,3
77422,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,,1,,,1,,1,,,,,,,,,,,,14
77423,,,,,,,,,,2,,,,,,,,,,,,,1,1,,1,4,,,,,,,,,,,1,2,,,,,,,4,,,,,,,,,,3,,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,16,5,3,11,,,,,,1,,,1,,,,,,,,63
77426,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,1,,,,,1,,,,,,,,,,,,8
77429,,1,,,4,,1,,5,4,1,,3,1,1,,3,1,,,1,1,,7,,7,4,,,,,1,2,1,1,2,,19,9,,,,,1,,4,2,1,,,,,2,,3,19,1,3,,,,2,,,1,1,,1,,,,,1,,,,,1,,,,,13,1,,3,4,6,,,,,,,,162,55,23,79,,1,6,,2,3,1,1,2,,,1,,4,,,490
77430,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4
77432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77433,,,,1,10,1,4,,4,10,1,2,8,8,4,,8,,,,,,2,9,,19,12,,,,,1,1,2,1,,,6,22,,1,1,,,,5,1,5,,,1,,,,,23,,6,2,,,,,,3,3,1,1,,,3,2,,,1,,,,2,2,,,19,5,,,5,8,,3,,,,,,277,78,50,185,,3,3,,5,10,1,,1,,,3,1,19,,,875
77434,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3
77435,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5
77436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
77437,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,,2,,,,,,,,,,,,,,9
77441,,,,,2,1,,,1,,1,,3,,5,1,2,,,,,,,2,1,4,4,,,,,,,,,2,,3,8,,,,,,,3,,2,,1,,,,,,5,,1,1,,,,1,,3,3,,1,,,1,1,,,,,,,,,,,3,,,,2,2,,2,1,,,,,79,26,14,59,,1,3,,1,2,,,1,,,1,3,3,,,266
77442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77443,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77445,,,,,,,,,,1,,,1,,1,,,,,,,,,,,2,,,,,,,1,,,,1,1,1,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,9,2,,3,,,,,,,,,,,,,,,,,28
77447,,,,1,1,,,,,,,,,,1,,,,,,,,1,2,,3,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,3,,1,,1,,,2,,,,1,,,,,,,,,,,1,1,,,,2,,,,,,,,,,,,,22,3,2,11,,,1,,,2,,,,,,,,,,,66
77449,,1,,,1,,1,,3,7,1,1,,2,,,2,1,,,,,3,9,,15,3,,,,1,1,3,3,1,,2,9,3,,,,,,,6,,3,,,2,,,,,9,,8,1,2,,1,1,,1,,,,,,,1,,,1,,,,,3,,,11,,,,1,1,,,2,,,,,99,17,6,41,,3,6,,,5,,,,,,,2,,,,306
77450,,,,2,1,1,1,,1,4,1,,4,3,2,,4,,1,,1,,,8,1,18,5,,,,,,3,1,2,,1,6,4,,,,,,,6,,,1,,,,,,2,5,,,4,,,,1,,,2,,1,,,1,1,,,,,,1,,,,,12,1,,2,3,4,,2,,,,,,136,41,18,69,,1,4,,2,4,,1,1,,,1,1,1,,,404
77452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
77453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
77456,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
77459,2,,,2,14,2,1,,9,11,2,1,11,4,4,1,8,1,,,,2,4,9,1,17,19,,,,1,2,4,4,,2,,7,21,,,2,,,,8,1,4,1,,3,,,,1,19,,4,2,,,1,,1,1,3,,,,3,1,3,3,,,,,1,,2,,,23,1,,4,2,14,,1,,,,,1,237,79,47,159,,2,9,,6,6,,1,,1,,1,4,7,,,835
77461,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,2,4,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,4,1,,1,,,1,,,,,,,,,,1,,,,19
77465,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
77469,,,,1,7,,,,2,2,1,1,4,,1,,2,,1,,,1,3,6,,2,6,,,1,1,,4,1,,,,5,4,,,,,1,,1,,6,,,,,1,,,6,,2,1,,,1,,,,,1,,,1,1,1,,,,,,,,2,,,18,1,,2,1,3,,,1,,,,,129,39,22,72,,4,3,,1,2,,,,,,,2,9,,,390
77471,,,,,,,,,,2,,,,,,,,,,,,,,1,,4,,,,,,,1,,,,,1,3,,,,,,,,,1,1,,,,1,,,2,,,2,,,,1,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,,20,8,1,11,,,,,,,,,1,,,,,,,,65
77474,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,1,1,1,,,,,,,,,,,,,,1,,,17
77475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
77476,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3
77477,,,,1,,,,,1,2,1,,1,,2,,,,,,1,,,1,1,4,1,,,,,,,2,,,,2,3,,,,,,,3,,,,,,,,,,2,,,1,,,,,,,,,,,,,1,,1,,,,,,2,,,11,1,,,,,,,1,,,,,45,15,3,30,,,2,,1,1,,,,,,,1,1,,,145
77478,,1,,,2,1,,,1,2,,,2,2,1,,3,,,,,1,,4,1,8,4,,2,,,1,1,2,,,,2,4,,,1,,,,3,,,,,,1,,,1,2,,3,1,,,,,,,,,1,,,,1,,,,,,1,,1,,,12,,,4,1,3,,,,,,,,82,38,24,49,,,8,,,1,,,,,,,,1,,,284
77479,1,1,,5,20,1,7,,8,5,1,1,17,4,8,,11,,1,,,,1,8,2,28,24,,,2,,,5,,1,,1,6,15,,,,,,,14,2,8,,,,,,,2,18,,9,3,,,1,1,,,3,2,1,,1,,13,1,,1,,,2,2,2,,,33,2,,9,6,22,,4,1,,,,,540,207,143,338,1,4,12,,5,17,1,,1,,,4,3,12,,,1635
77480,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,6
77481,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
77482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3
77484,,,,,,,,,,,,,1,1,,,,,,,,,,1,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,4,,,3,,,,,,,,,,,,,,16
77485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
77486,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,5,,,,,,,,,,,,,,,,,13
77487,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77488,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,1,,,1,,,,,,,,,,,,,,16
77489,1,,,1,1,,,,1,2,,,,,2,,1,,,,,1,,,,3,,,,,1,1,,,,,,3,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,13,4,1,2,,,1,,1,1,,,,,,,,,,,52
77493,2,,,,10,,2,,1,4,1,,5,3,4,,1,,,,,1,3,9,,7,6,,,,,,5,,,,,5,12,,,,,,,3,,2,,1,,,1,,1,6,,2,1,1,,1,,,,2,,,,,1,,1,,,,,,,1,,,12,2,,,2,2,,,,,,,,99,20,15,74,,2,8,,4,3,,1,1,1,,,2,6,,,359
77494,1,1,1,4,14,1,2,,10,16,1,3,19,4,6,,5,,,,,1,6,15,1,20,28,,,,2,1,4,1,2,5,,6,20,,,,,,,11,,3,,,,,1,,4,28,,2,3,3,,2,,,2,8,,1,,1,,5,,,2,,,,3,2,,,25,6,,16,3,10,,4,2,,,,,401,113,76,301,,3,10,,7,12,,,3,,,2,3,15,,,1293
77495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
77496,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
77498,,,,1,4,1,,,1,5,1,1,3,1,1,1,3,,,,2,,1,6,1,6,4,,,,,,2,,1,,,2,3,,,,,,,4,,1,,,,,,,1,1,,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,20,,,3,,4,,,,,,1,,115,40,15,74,,3,6,1,6,2,,,,,,,,1,,,353
77502,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,5,,,,,1,2,,,,,,,,,,,,,,17
77503,,,,,,,,,,,,,,,,,1,,,,,,,,,2,1,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,17
77504,,,,,,,,,,,,,2,,,,,,,,,,,1,,,1,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,,,,2,,,,,1,,1,,,1,1,,,,,,,,,,,,,,,,2,,,1,,1,,,,,,,,5,3,,3,,,3,,1,,,,,,,,,1,,,34
77505,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,3,,1,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,13,5,1,8,,9,1,,,,,,,,,,,,,,53
77506,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,2,,2,,,,,,,,,,,,,,,,,14
77507,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,3
77510,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,3,,,1,,1,,,,,,,,,,,,17
77511,,,,,,,,,2,1,,,,2,,,,,,,,,1,2,1,6,3,,,,1,,2,,,1,,,1,,,,,,,1,,,,,,,,,,3,,,1,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,17,6,1,4,,,4,,,,,,,,,,1,,,,66
77514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,3
77515,,,,,,,,,1,,1,,,,,,,,,,,,,,,5,1,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,10,4,2,1,,,,,,,,,,,,,,,,,31
77517,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,2,1,,,1,,,,,,,,,,,,,,,16
77518,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,1,,,1,,,,,,,,,,,,,,12
77519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77520,,,,,,,,,,,,,1,1,,,,,,,,,,,,3,,,,,,,,1,,,,1,1,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6,,1,1,,,2,,1,,,,,,,,,,,,24
77521,,,,,1,,,,3,1,,,1,,1,,,,,,,,,3,,7,2,,,,,,,1,,,,3,,,,,,,,1,,2,,,,,,,,4,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,1,1,,,,,,,,27,6,5,13,,,1,,,,,,,,,,,,,,90
77522,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77523,,,,,,,,,,,,,,,1,,1,,,,,,,4,,2,3,,,,,,2,,,,,,1,,,,,,,,,1,,,,,,,,5,,2,,,,,,,,1,,,,1,,1,,,1,,,1,,1,,,3,,,,,,,,,,,,,33,9,1,14,,,,,,,,,,,,2,,,,,90
77528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77530,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,9,4,,2,,,,,,,,,,,,,,,,,21
77531,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,5,1,,1,,1,,,,,,,,,,,,,,,14
77532,,,,,,,,,1,,,,,1,,,,,,,,,,,,4,4,,,,,,1,,,,,3,1,,,,,,,,,,,,1,,,,,7,,,2,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,19,2,1,10,,,,,,,,,,,,,,,,,61
77534,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,1,,3,,,,,,,,,,,,,,,,,9
77535,,,,,,,,,,,,,,,,,,,,,,,1,1,,4,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,11,3,3,2,,,,,,,,,,,,,,,,,38
